Rec #,Date/Time,Temperature(degC),Pressure(psi)
1421,2022-11-28 11:51,3.06,0.011
1422,2022-11-28 11:56,3.06,0.011
1423,2022-11-28 12:01,3,0.011
1424,2022-11-28 12:06,3,0.011
1425,2022-11-28 12:11,3,0.011
1426,2022-11-28 12:16,3.06,0.011
1427,2022-11-28 12:21,3,0.011
1428,2022-11-28 12:26,3,0.011
1429,2022-11-28 12:31,3,0.011
1430,2022-11-28 12:36,3,0.011
1431,2022-11-28 12:41,3,0.011
1432,2022-11-28 12:46,3,0.011
1433,2022-11-28 12:51,3,0.011
1434,2022-11-28 12:56,3,0.011
1435,2022-11-28 13:01,3,0.011
1436,2022-11-28 13:06,3,0.011
1437,2022-11-28 13:11,2.94,0.011
1438,2022-11-28 13:16,2.94,0.011
1439,2022-11-28 13:21,2.94,0.011
1440,2022-11-28 13:26,2.94,0.011
1441,2022-11-28 13:31,2.94,0.011
1442,2022-11-28 13:36,2.94,0.011
1443,2022-11-28 13:41,2.94,0.011
1444,2022-11-28 13:46,2.94,0.011
1445,2022-11-28 13:51,2.88,0.011
1446,2022-11-28 13:56,2.88,0.011
1447,2022-11-28 14:01,2.88,0.011
1448,2022-11-28 14:06,2.88,0.011
1449,2022-11-28 14:11,2.88,0.011
1450,2022-11-28 14:16,2.88,0.011
1451,2022-11-28 14:21,2.88,0.011
1452,2022-11-28 14:26,2.88,0.011
1453,2022-11-28 14:31,2.81,0.011
1454,2022-11-28 14:36,2.88,0.011
1455,2022-11-28 14:41,2.81,0.011
1456,2022-11-28 14:46,2.81,0.011
1457,2022-11-28 14:51,2.81,0.011
1458,2022-11-28 14:56,2.88,0.011
1459,2022-11-28 15:01,2.81,0.011
1460,2022-11-28 15:06,2.81,0.011
1461,2022-11-28 15:11,2.81,0.011
1462,2022-11-28 15:16,2.81,0.011
1463,2022-11-28 15:21,2.81,0.011
1464,2022-11-28 15:26,2.81,0.011
1465,2022-11-28 15:31,2.81,0.011
1466,2022-11-28 15:36,2.75,0.011
1467,2022-11-28 15:41,2.69,0.011
1468,2022-11-28 15:46,2.69,0.011
1469,2022-11-28 15:51,2.69,0.011
1470,2022-11-28 15:56,2.63,0.011
1471,2022-11-28 16:01,2.63,0.011
1472,2022-11-28 16:06,2.69,0.011
1473,2022-11-28 16:11,2.63,0.011
1474,2022-11-28 16:16,2.63,0.011
1475,2022-11-28 16:21,2.63,0.011
1476,2022-11-28 16:26,2.63,0.011
1477,2022-11-28 16:31,2.63,0.011
1478,2022-11-28 16:36,2.63,0.011
1479,2022-11-28 16:41,2.56,0.011
1480,2022-11-28 16:46,2.56,0.011
1481,2022-11-28 16:51,2.56,0.011
1482,2022-11-28 16:56,2.56,0.011
1483,2022-11-28 17:01,2.56,0.011
1484,2022-11-28 17:06,2.5,0.011
1485,2022-11-28 17:11,2.5,0.011
1486,2022-11-28 17:16,2.5,0.011
1487,2022-11-28 17:21,2.5,0.011
1488,2022-11-28 17:26,2.5,0.011
1489,2022-11-28 17:31,2.5,0.011
1490,2022-11-28 17:36,2.5,0.011
1491,2022-11-28 17:41,2.5,0.011
1492,2022-11-28 17:46,2.44,0.011
1493,2022-11-28 17:51,2.44,0.011
1494,2022-11-28 17:56,2.44,0.011
1495,2022-11-28 18:01,2.44,0.011
1496,2022-11-28 18:06,2.44,0.011
1497,2022-11-28 18:11,2.44,0.011
1498,2022-11-28 18:16,2.38,0.011
1499,2022-11-28 18:21,2.38,0.011
1500,2022-11-28 18:26,2.38,0.011
1501,2022-11-28 18:31,2.38,0.011
1502,2022-11-28 18:36,2.38,0.011
1503,2022-11-28 18:41,2.38,0.011
1504,2022-11-28 18:46,2.38,0.011
1505,2022-11-28 18:51,2.38,0.011
1506,2022-11-28 18:56,2.38,0.011
1507,2022-11-28 19:01,2.38,0.011
1508,2022-11-28 19:06,2.31,0.011
1509,2022-11-28 19:11,2.31,0.011
1510,2022-11-28 19:16,2.31,0.011
1511,2022-11-28 19:21,2.31,0.011
1512,2022-11-28 19:26,2.31,0.011
1513,2022-11-28 19:31,2.31,0.011
1514,2022-11-28 19:36,2.25,0.011
1515,2022-11-28 19:41,2.25,0.011
1516,2022-11-28 19:46,2.19,0.011
1517,2022-11-28 19:51,2.19,0.011
1518,2022-11-28 19:56,2.19,0.011
1519,2022-11-28 20:01,2.19,0.011
1520,2022-11-28 20:06,2.19,0.011
1521,2022-11-28 20:11,2.13,0.011
1522,2022-11-28 20:16,2.19,0.011
1523,2022-11-28 20:21,2.19,0.011
1524,2022-11-28 20:26,2.13,0.011
1525,2022-11-28 20:31,2.13,0.011
1526,2022-11-28 20:36,2.13,0.011
1527,2022-11-28 20:41,2.13,0.011
1528,2022-11-28 20:46,2.13,0.011
1529,2022-11-28 20:51,2.06,0.011
1530,2022-11-28 20:56,2.06,0.011
1531,2022-11-28 21:01,2,0.011
1532,2022-11-28 21:06,2.06,0.011
1533,2022-11-28 21:11,2.06,0.011
1534,2022-11-28 21:16,2.06,0.011
1535,2022-11-28 21:21,2.06,0.011
1536,2022-11-28 21:26,2,0.011
1537,2022-11-28 21:31,2,0.011
1538,2022-11-28 21:36,2,0.011
1539,2022-11-28 21:41,2,0.011
1540,2022-11-28 21:46,2,0.011
1541,2022-11-28 21:51,2.06,0.011
1542,2022-11-28 21:56,2,0.011
1543,2022-11-28 22:01,2,0.011
1544,2022-11-28 22:06,2,0.011
1545,2022-11-28 22:11,2,0.011
1546,2022-11-28 22:16,2,0.011
1547,2022-11-28 22:21,2,0.011
1548,2022-11-28 22:26,1.94,0.011
1549,2022-11-28 22:31,1.94,0.011
1550,2022-11-28 22:36,1.88,0.011
1551,2022-11-28 22:41,1.88,0.011
1552,2022-11-28 22:46,1.88,0.011
1553,2022-11-28 22:51,1.81,0.011
1554,2022-11-28 22:56,1.81,0.011
1555,2022-11-28 23:01,1.81,0.011
1556,2022-11-28 23:06,1.81,0.011
1557,2022-11-28 23:11,1.81,0.011
1558,2022-11-28 23:16,1.81,0.011
1559,2022-11-28 23:21,1.81,0.011
1560,2022-11-28 23:26,1.75,0.011
1561,2022-11-28 23:31,1.75,0.011
1562,2022-11-28 23:36,1.75,0.011
1563,2022-11-28 23:41,1.75,0.011
1564,2022-11-28 23:46,1.75,0.011
1565,2022-11-28 23:51,1.75,0.011
1566,2022-11-28 23:56,1.69,0.011
1567,2022-11-29 0:01,1.69,0.011
1568,2022-11-29 0:06,1.69,0.011
1569,2022-11-29 0:11,1.69,0.011
1570,2022-11-29 0:16,1.69,0.011
1571,2022-11-29 0:21,1.69,0.011
1572,2022-11-29 0:26,1.69,0.011
1573,2022-11-29 0:31,1.69,0.011
1574,2022-11-29 0:36,1.69,0.011
1575,2022-11-29 0:41,1.69,0.011
1576,2022-11-29 0:46,1.63,0.011
1577,2022-11-29 0:51,1.63,0.011
1578,2022-11-29 0:56,1.63,0.011
1579,2022-11-29 1:01,1.63,0.011
1580,2022-11-29 1:06,1.63,0.011
1581,2022-11-29 1:11,1.56,0.011
1582,2022-11-29 1:16,1.56,0.011
1583,2022-11-29 1:21,1.56,0.01
1584,2022-11-29 1:26,1.56,0.011
1585,2022-11-29 1:31,1.56,0.011
1586,2022-11-29 1:36,1.56,0.011
1587,2022-11-29 1:41,1.5,0.011
1588,2022-11-29 1:46,1.5,0.011
1589,2022-11-29 1:51,1.5,0.011
1590,2022-11-29 1:56,1.5,0.011
1591,2022-11-29 2:01,1.5,0.011
1592,2022-11-29 2:06,1.5,0.011
1593,2022-11-29 2:11,1.44,0.011
1594,2022-11-29 2:16,1.44,0.011
1595,2022-11-29 2:21,1.44,0.011
1596,2022-11-29 2:26,1.44,0.011
1597,2022-11-29 2:31,1.44,0.011
1598,2022-11-29 2:36,1.44,0.011
1599,2022-11-29 2:41,1.44,0.011
1600,2022-11-29 2:46,1.38,0.011
1601,2022-11-29 2:51,1.38,0.011
1602,2022-11-29 2:56,1.38,0.011
1603,2022-11-29 3:01,1.38,0.011
1604,2022-11-29 3:06,1.38,0.011
1605,2022-11-29 3:11,1.38,0.011
1606,2022-11-29 3:16,1.38,0.011
1607,2022-11-29 3:21,1.31,0.011
1608,2022-11-29 3:26,1.31,0.011
1609,2022-11-29 3:31,1.31,0.011
1610,2022-11-29 3:36,1.31,0.011
1611,2022-11-29 3:41,1.31,0.011
1612,2022-11-29 3:46,1.31,0.011
1613,2022-11-29 3:51,1.31,0.011
1614,2022-11-29 3:56,1.31,0.011
1615,2022-11-29 4:01,1.25,0.011
1616,2022-11-29 4:06,1.25,0.011
1617,2022-11-29 4:11,1.25,0.011
1618,2022-11-29 4:16,1.25,0.011
1619,2022-11-29 4:21,1.25,0.011
1620,2022-11-29 4:26,1.25,0.011
1621,2022-11-29 4:31,1.31,0.011
1622,2022-11-29 4:36,1.31,0.011
1623,2022-11-29 4:41,1.31,0.011
1624,2022-11-29 4:46,1.31,0.011
1625,2022-11-29 4:51,1.31,0.011
1626,2022-11-29 4:56,1.31,0.011
1627,2022-11-29 5:01,1.31,0.011
1628,2022-11-29 5:06,1.31,0.011
1629,2022-11-29 5:11,1.31,0.011
1630,2022-11-29 5:16,1.31,0.011
1631,2022-11-29 5:21,1.25,0.011
1632,2022-11-29 5:26,1.31,0.01
1633,2022-11-29 5:31,1.25,0.011
1634,2022-11-29 5:36,1.31,0.011
1635,2022-11-29 5:41,1.31,0.011
1636,2022-11-29 5:46,1.25,0.011
1637,2022-11-29 5:51,1.25,0.011
1638,2022-11-29 5:56,1.25,0.011
1639,2022-11-29 6:01,1.25,0.011
1640,2022-11-29 6:06,1.25,0.011
1641,2022-11-29 6:11,1.19,0.011
1642,2022-11-29 6:16,1.25,0.011
1643,2022-11-29 6:21,1.25,0.011
1644,2022-11-29 6:26,1.19,0.011
1645,2022-11-29 6:31,1.19,0.011
1646,2022-11-29 6:36,1.19,0.011
1647,2022-11-29 6:41,1.13,0.011
1648,2022-11-29 6:46,1.13,0.011
1649,2022-11-29 6:51,1.19,0.011
1650,2022-11-29 6:56,1.19,0.011
1651,2022-11-29 7:01,1.19,0.011
1652,2022-11-29 7:06,1.19,0.011
1653,2022-11-29 7:11,1.13,0.011
1654,2022-11-29 7:16,1.19,0.011
1655,2022-11-29 7:21,1.19,0.011
1656,2022-11-29 7:26,1.19,0.011
1657,2022-11-29 7:31,1.19,0.011
1658,2022-11-29 7:36,1.19,0.011
1659,2022-11-29 7:41,1.13,0.011
1660,2022-11-29 7:46,1.13,0.011
1661,2022-11-29 7:51,1.06,0.011
1662,2022-11-29 7:56,1.06,0.011
1663,2022-11-29 8:01,1.06,0.011
1664,2022-11-29 8:06,1.06,0.011
1665,2022-11-29 8:11,1.06,0.011
1666,2022-11-29 8:16,1.06,0.011
1667,2022-11-29 8:21,1.06,0.011
1668,2022-11-29 8:26,1.06,0.011
1669,2022-11-29 8:31,1.06,0.011
1670,2022-11-29 8:36,1.13,0.011
1671,2022-11-29 8:41,1.13,0.011
1672,2022-11-29 8:46,1.06,0.011
1673,2022-11-29 8:51,1.06,0.011
1674,2022-11-29 8:56,1.06,0.011
1675,2022-11-29 9:01,1.06,0.011
1676,2022-11-29 9:06,1.06,0.011
1677,2022-11-29 9:11,1,0.011
1678,2022-11-29 9:16,1.06,0.011
1679,2022-11-29 9:21,1.06,0.011
1680,2022-11-29 9:26,1,0.011
1681,2022-11-29 9:31,1.06,0.011
1682,2022-11-29 9:36,1.13,0.011
1683,2022-11-29 9:41,1.13,0.011
1684,2022-11-29 9:46,1.13,0.011
1685,2022-11-29 9:51,1.13,0.011
1686,2022-11-29 9:56,1.13,0.011
1687,2022-11-29 10:01,1.06,0.011
1688,2022-11-29 10:06,1.06,0.011
1689,2022-11-29 10:11,1.06,0.011
1690,2022-11-29 10:16,1.06,0.011
1691,2022-11-29 10:21,1.06,0.011
1692,2022-11-29 10:26,1.13,0.011
1693,2022-11-29 10:31,1.13,0.011
1694,2022-11-29 10:36,1.13,0.011
1695,2022-11-29 10:41,1.13,0.011
1696,2022-11-29 10:46,1.13,0.011
1697,2022-11-29 10:51,1.19,0.011
1698,2022-11-29 10:56,1.13,0.011
1699,2022-11-29 11:01,1.13,0.011
1700,2022-11-29 11:06,1.13,0.011
1701,2022-11-29 11:11,1.06,0.011
1702,2022-11-29 11:16,1.13,0.011
1703,2022-11-29 11:21,1.06,0.011
1704,2022-11-29 11:26,1.06,0.011
1705,2022-11-29 11:31,1.06,0.011
1706,2022-11-29 11:36,1.13,0.011
1707,2022-11-29 11:41,1.13,0.011
1708,2022-11-29 11:46,1.13,0.011
1709,2022-11-29 11:51,1.13,0.011
1710,2022-11-29 11:56,1.13,0.011
1711,2022-11-29 12:01,1.06,0.011
1712,2022-11-29 12:06,1.06,0.011
1713,2022-11-29 12:11,1.06,0.011
1714,2022-11-29 12:16,1.06,0.011
1715,2022-11-29 12:21,1.06,0.011
1716,2022-11-29 12:26,1.06,0.011
1717,2022-11-29 12:31,1,0.011
1718,2022-11-29 12:36,1,0.01
1719,2022-11-29 12:41,1.06,0.011
1720,2022-11-29 12:46,1,0.011
1721,2022-11-29 12:51,1,0.011
1722,2022-11-29 12:56,1.06,0.011
1723,2022-11-29 13:01,1,0.011
1724,2022-11-29 13:06,1.06,0.011
1725,2022-11-29 13:11,1,0.011
1726,2022-11-29 13:16,1.06,0.011
1727,2022-11-29 13:21,1,0.011
1728,2022-11-29 13:26,1.06,0.011
1729,2022-11-29 13:31,1,0.011
1730,2022-11-29 13:36,1,0.011
1731,2022-11-29 13:41,1.06,0.011
1732,2022-11-29 13:46,1.06,0.011
1733,2022-11-29 13:51,1.06,0.011
1734,2022-11-29 13:56,1,0.011
1735,2022-11-29 14:01,1.06,0.01
1736,2022-11-29 14:06,1.06,0.011
1737,2022-11-29 14:11,1,0.011
1738,2022-11-29 14:16,1,0.011
1739,2022-11-29 14:21,1,0.011
1740,2022-11-29 14:26,1.06,0.011
1741,2022-11-29 14:31,1.06,0.011
1742,2022-11-29 14:36,1.06,0.011
1743,2022-11-29 14:41,1.06,0.011
1744,2022-11-29 14:46,1.06,0.011
1745,2022-11-29 14:51,1.06,0.011
1746,2022-11-29 14:56,1.06,0.011
1747,2022-11-29 15:01,1.06,0.011
1748,2022-11-29 15:06,1.06,0.011
1749,2022-11-29 15:11,1.06,0.011
1750,2022-11-29 15:16,1.06,0.011
1751,2022-11-29 15:21,1.06,0.01
1752,2022-11-29 15:26,1.06,0.01
1753,2022-11-29 15:31,1.13,0.011
1754,2022-11-29 15:36,1.06,0.011
1755,2022-11-29 15:41,1.06,0.011
1756,2022-11-29 15:46,1.06,0.011
1757,2022-11-29 15:51,1.13,0.011
1758,2022-11-29 15:56,1.13,0.01
1759,2022-11-29 16:01,1.13,0.011
1760,2022-11-29 16:06,1.13,0.01
1761,2022-11-29 16:11,1.13,0.011
1762,2022-11-29 16:16,1.13,0.011
1763,2022-11-29 16:21,1.13,0.01
1764,2022-11-29 16:26,1.13,0.011
1765,2022-11-29 16:31,1.13,0.011
1766,2022-11-29 16:36,1.13,0.011
1767,2022-11-29 16:41,1.13,0.01
1768,2022-11-29 16:46,1.13,0.011
1769,2022-11-29 16:51,1.06,0.011
1770,2022-11-29 16:56,1.13,0.011
1771,2022-11-29 17:01,1.13,0.011
1772,2022-11-29 17:06,1.06,0.01
1773,2022-11-29 17:11,1.13,0.011
1774,2022-11-29 17:16,1.13,0.01
1775,2022-11-29 17:21,1.06,0.011
1776,2022-11-29 17:26,1.06,0.011
1777,2022-11-29 17:31,1.06,0.01
1778,2022-11-29 17:36,1.13,0.011
1779,2022-11-29 17:41,1.13,0.011
1780,2022-11-29 17:46,1.13,0.01
1781,2022-11-29 17:51,1.13,0.01
1782,2022-11-29 17:56,1.13,0.011
1783,2022-11-29 18:01,1.13,0.011
1784,2022-11-29 18:06,1.13,0.01
1785,2022-11-29 18:11,1.06,0.011
1786,2022-11-29 18:16,1.13,0.01
1787,2022-11-29 18:21,1.13,0.011
1788,2022-11-29 18:26,1.13,0.011
1789,2022-11-29 18:31,1.13,0.011
1790,2022-11-29 18:36,1.13,0.011
1791,2022-11-29 18:41,1.13,0.011
1792,2022-11-29 18:46,1.19,0.011
1793,2022-11-29 18:51,1.19,0.011
1794,2022-11-29 18:56,1.19,0.011
1795,2022-11-29 19:01,1.19,0.011
1796,2022-11-29 19:06,1.19,0.011
1797,2022-11-29 19:11,1.19,0.01
1798,2022-11-29 19:16,1.13,0.011
1799,2022-11-29 19:21,1.19,0.011
1800,2022-11-29 19:26,1.19,0.01
1801,2022-11-29 19:31,1.19,0.011
1802,2022-11-29 19:36,1.13,0.011
1803,2022-11-29 19:41,1.13,0.011
1804,2022-11-29 19:46,1.13,0.011
1805,2022-11-29 19:51,1.19,0.011
1806,2022-11-29 19:56,1.19,0.01
1807,2022-11-29 20:01,1.19,0.011
1808,2022-11-29 20:06,1.19,0.011
1809,2022-11-29 20:11,1.19,0.011
1810,2022-11-29 20:16,1.19,0.011
1811,2022-11-29 20:21,1.19,0.011
1812,2022-11-29 20:26,1.19,0.011
1813,2022-11-29 20:31,1.19,0.011
1814,2022-11-29 20:36,1.19,0.011
1815,2022-11-29 20:41,1.19,0.01
1816,2022-11-29 20:46,1.19,0.011
1817,2022-11-29 20:51,1.19,0.011
1818,2022-11-29 20:56,1.19,0.011
1819,2022-11-29 21:01,1.19,0.011
1820,2022-11-29 21:06,1.19,0.01
1821,2022-11-29 21:11,1.19,0.01
1822,2022-11-29 21:16,1.25,0.01
1823,2022-11-29 21:21,1.25,0.011
1824,2022-11-29 21:26,1.25,0.011
1825,2022-11-29 21:31,1.25,0.011
1826,2022-11-29 21:36,1.19,0.011
1827,2022-11-29 21:41,1.25,0.011
1828,2022-11-29 21:46,1.25,0.011
1829,2022-11-29 21:51,1.25,0.011
1830,2022-11-29 21:56,1.25,0.011
1831,2022-11-29 22:01,1.25,0.011
1832,2022-11-29 22:06,1.25,0.01
1833,2022-11-29 22:11,1.25,0.011
1834,2022-11-29 22:16,1.25,0.011
1835,2022-11-29 22:21,1.25,0.011
1836,2022-11-29 22:26,1.25,0.011
1837,2022-11-29 22:31,1.31,0.011
1838,2022-11-29 22:36,1.31,0.011
1839,2022-11-29 22:41,1.31,0.011
1840,2022-11-29 22:46,1.25,0.011
1841,2022-11-29 22:51,1.31,0.01
1842,2022-11-29 22:56,1.31,0.011
1843,2022-11-29 23:01,1.31,0.011
1844,2022-11-29 23:06,1.25,0.011
1845,2022-11-29 23:11,1.31,0.011
1846,2022-11-29 23:16,1.25,0.011
1847,2022-11-29 23:21,1.25,0.01
1848,2022-11-29 23:26,1.31,0.011
1849,2022-11-29 23:31,1.31,0.011
1850,2022-11-29 23:36,1.31,0.01
1851,2022-11-29 23:41,1.31,0.011
1852,2022-11-29 23:46,1.31,0.01
1853,2022-11-29 23:51,1.31,0.011
1854,2022-11-29 23:56,1.31,0.011
1855,2022-11-30 0:01,1.31,0.011
1856,2022-11-30 0:06,1.31,0.011
1857,2022-11-30 0:11,1.31,0.011
1858,2022-11-30 0:16,1.31,0.011
1859,2022-11-30 0:21,1.31,0.011
1860,2022-11-30 0:26,1.31,0.011
1861,2022-11-30 0:31,1.31,0.011
1862,2022-11-30 0:36,1.31,0.01
1863,2022-11-30 0:41,1.25,0.011
1864,2022-11-30 0:46,1.25,0.011
1865,2022-11-30 0:51,1.19,0.011
1866,2022-11-30 0:56,1.13,0.011
1867,2022-11-30 1:01,1.13,0.011
1868,2022-11-30 1:06,1.13,0.011
1869,2022-11-30 1:11,1.06,0.011
1870,2022-11-30 1:16,1.06,0.011
1871,2022-11-30 1:21,1.06,0.011
1872,2022-11-30 1:26,1.06,0.011
1873,2022-11-30 1:31,1.06,0.011
1874,2022-11-30 1:36,1.06,0.011
1875,2022-11-30 1:41,1.06,0.011
1876,2022-11-30 1:46,1.06,0.011
1877,2022-11-30 1:51,1.13,0.011
1878,2022-11-30 1:56,1.13,0.011
1879,2022-11-30 2:01,1.13,0.011
1880,2022-11-30 2:06,1.13,0.011
1881,2022-11-30 2:11,1.13,0.01
1882,2022-11-30 2:16,1.13,0.011
1883,2022-11-30 2:21,1.13,0.011
1884,2022-11-30 2:26,1.13,0.011
1885,2022-11-30 2:31,1.13,0.011
1886,2022-11-30 2:36,1.13,0.011
1887,2022-11-30 2:41,1.13,0.011
1888,2022-11-30 2:46,1.13,0.011
1889,2022-11-30 2:51,1.13,0.011
1890,2022-11-30 2:56,1.19,0.011
1891,2022-11-30 3:01,1.19,0.011
1892,2022-11-30 3:06,1.19,0.011
1893,2022-11-30 3:11,1.19,0.011
1894,2022-11-30 3:16,1.19,0.011
1895,2022-11-30 3:21,1.13,0.011
1896,2022-11-30 3:26,1.19,0.011
1897,2022-11-30 3:31,1.19,0.011
1898,2022-11-30 3:36,1.19,0.011
1899,2022-11-30 3:41,1.19,0.011
1900,2022-11-30 3:46,1.19,0.011
1901,2022-11-30 3:51,1.19,0.011
1902,2022-11-30 3:56,1.19,0.011
1903,2022-11-30 4:01,1.25,0.011
1904,2022-11-30 4:06,1.25,0.011
1905,2022-11-30 4:11,1.25,0.011
1906,2022-11-30 4:16,1.25,0.011
1907,2022-11-30 4:21,1.31,0.011
1908,2022-11-30 4:26,1.31,0.011
1909,2022-11-30 4:31,1.31,0.011
1910,2022-11-30 4:36,1.31,0.01
1911,2022-11-30 4:41,1.31,0.011
1912,2022-11-30 4:46,1.31,0.011
1913,2022-11-30 4:51,1.31,0.011
1914,2022-11-30 4:56,1.31,0.011
1915,2022-11-30 5:01,1.25,0.01
1916,2022-11-30 5:06,1.25,0.01
1917,2022-11-30 5:11,1.25,0.011
1918,2022-11-30 5:16,1.25,0.011
1919,2022-11-30 5:21,1.25,0.011
1920,2022-11-30 5:26,1.25,0.011
1921,2022-11-30 5:31,1.25,0.011
1922,2022-11-30 5:36,1.25,0.01
1923,2022-11-30 5:41,1.25,0.01
1924,2022-11-30 5:46,1.25,0.011
1925,2022-11-30 5:51,1.25,0.011
1926,2022-11-30 5:56,1.25,0.011
1927,2022-11-30 6:01,1.25,0.01
1928,2022-11-30 6:06,1.31,0.011
1929,2022-11-30 6:11,1.25,0.01
1930,2022-11-30 6:16,1.31,0.011
1931,2022-11-30 6:21,1.31,0.011
1932,2022-11-30 6:26,1.31,0.01
1933,2022-11-30 6:31,1.31,0.024
1934,2022-11-30 6:36,1.31,0.033
1935,2022-11-30 6:41,1.31,0.036
1936,2022-11-30 6:46,1.31,0.037
1937,2022-11-30 6:51,1.31,0.039
1938,2022-11-30 6:56,1.31,0.039
1939,2022-11-30 7:01,1.31,0.04
1940,2022-11-30 7:06,1.31,0.041
1941,2022-11-30 7:11,1.31,0.041
1942,2022-11-30 7:16,1.31,0.041
1943,2022-11-30 7:21,1.25,0.041
1944,2022-11-30 7:26,1.25,0.041
1945,2022-11-30 7:31,1.31,0.041
1946,2022-11-30 7:36,1.25,0.04
1947,2022-11-30 7:41,1.25,0.04
1948,2022-11-30 7:46,1.31,0.04
1949,2022-11-30 7:51,1.25,0.04
1950,2022-11-30 7:56,1.25,0.04
1951,2022-11-30 8:01,1.25,0.039
1952,2022-11-30 8:06,1.25,0.039
1953,2022-11-30 8:11,1.25,0.039
1954,2022-11-30 8:16,1.25,0.039
1955,2022-11-30 8:21,1.25,0.039
1956,2022-11-30 8:26,1.25,0.039
1957,2022-11-30 8:31,1.25,0.039
1958,2022-11-30 8:36,1.31,0.039
1959,2022-11-30 8:41,1.31,0.039
1960,2022-11-30 8:46,1.31,0.039
1961,2022-11-30 8:51,1.31,0.038
1962,2022-11-30 8:56,1.31,0.038
1963,2022-11-30 9:01,1.31,0.038
1964,2022-11-30 9:06,1.38,0.038
1965,2022-11-30 9:11,1.38,0.038
1966,2022-11-30 9:16,1.38,0.038
1967,2022-11-30 9:21,1.44,0.038
1968,2022-11-30 9:26,1.44,0.038
1969,2022-11-30 9:31,1.44,0.038
1970,2022-11-30 9:36,1.44,0.038
1971,2022-11-30 9:41,1.44,0.038
1972,2022-11-30 9:46,1.44,0.038
1973,2022-11-30 9:51,1.44,0.038
1974,2022-11-30 9:56,1.5,0.037
1975,2022-11-30 10:01,1.5,0.037
1976,2022-11-30 10:06,1.5,0.037
1977,2022-11-30 10:11,1.5,0.037
1978,2022-11-30 10:16,1.5,0.037
1979,2022-11-30 10:21,1.5,0.036
1980,2022-11-30 10:26,1.5,0.036
1981,2022-11-30 10:31,1.5,0.036
1982,2022-11-30 10:36,1.56,0.036
1983,2022-11-30 10:41,1.56,0.036
1984,2022-11-30 10:46,1.56,0.036
1985,2022-11-30 10:51,1.56,0.035
1986,2022-11-30 10:56,1.56,0.035
1987,2022-11-30 11:01,1.56,0.035
1988,2022-11-30 11:06,1.56,0.035
1989,2022-11-30 11:11,1.63,0.035
1990,2022-11-30 11:16,1.63,0.035
1991,2022-11-30 11:21,1.63,0.034
1992,2022-11-30 11:26,1.63,0.034
1993,2022-11-30 11:31,1.69,0.034
1994,2022-11-30 11:36,1.63,0.034
1995,2022-11-30 11:41,1.69,0.034
1996,2022-11-30 11:46,1.69,0.034
1997,2022-11-30 11:51,1.69,0.034
1998,2022-11-30 11:56,1.75,0.034
1999,2022-11-30 12:01,1.75,0.033
2000,2022-11-30 12:06,1.69,0.033
2001,2022-11-30 12:11,1.75,0.033
2002,2022-11-30 12:16,1.75,0.033
2003,2022-11-30 12:21,1.75,0.033
2004,2022-11-30 12:26,1.75,0.033
2005,2022-11-30 12:31,1.75,0.033
2006,2022-11-30 12:36,1.75,0.033
2007,2022-11-30 12:41,1.75,0.033
2008,2022-11-30 12:46,1.75,0.033
2009,2022-11-30 12:51,1.75,0.033
2010,2022-11-30 12:56,1.81,0.032
2011,2022-11-30 13:01,1.75,0.032
2012,2022-11-30 13:06,1.75,0.032
2013,2022-11-30 13:11,1.75,0.032
2014,2022-11-30 13:16,1.75,0.032
2015,2022-11-30 13:21,1.75,0.032
2016,2022-11-30 13:26,1.81,0.032
2017,2022-11-30 13:31,1.75,0.032
2018,2022-11-30 13:36,1.75,0.032
2019,2022-11-30 13:41,1.81,0.032
2020,2022-11-30 13:46,1.81,0.032
2021,2022-11-30 13:51,1.81,0.032
2022,2022-11-30 13:56,1.81,0.032
2023,2022-11-30 14:01,1.81,0.032
2024,2022-11-30 14:06,1.81,0.031
2025,2022-11-30 14:11,1.81,0.032
2026,2022-11-30 14:16,1.81,0.031
2027,2022-11-30 14:21,1.88,0.031
2028,2022-11-30 14:26,1.88,0.031
2029,2022-11-30 14:31,1.88,0.031
2030,2022-11-30 14:36,1.88,0.031
2031,2022-11-30 14:41,1.88,0.031
2032,2022-11-30 14:46,1.88,0.031
2033,2022-11-30 14:51,1.94,0.031
2034,2022-11-30 14:56,1.94,0.031
2035,2022-11-30 15:01,1.94,0.031
2036,2022-11-30 15:06,1.94,0.03
2037,2022-11-30 15:11,1.94,0.03
2038,2022-11-30 15:16,1.94,0.03
2039,2022-11-30 15:21,1.94,0.03
2040,2022-11-30 15:26,1.94,0.03
2041,2022-11-30 15:31,1.94,0.03
2042,2022-11-30 15:36,1.94,0.03
2043,2022-11-30 15:41,1.94,0.03
2044,2022-11-30 15:46,1.94,0.03
2045,2022-11-30 15:51,1.94,0.03
2046,2022-11-30 15:56,1.94,0.03
2047,2022-11-30 16:01,2,0.03
2048,2022-11-30 16:06,2,0.03
2049,2022-11-30 16:11,2,0.03
2050,2022-11-30 16:16,2.06,0.03
2051,2022-11-30 16:21,2.06,0.03
2052,2022-11-30 16:26,2.06,0.029
2053,2022-11-30 16:31,2.06,0.029
2054,2022-11-30 16:36,2.13,0.029
2055,2022-11-30 16:41,2.06,0.029
2056,2022-11-30 16:46,2.06,0.029
2057,2022-11-30 16:51,2.06,0.029
2058,2022-11-30 16:56,2.06,0.029
2059,2022-11-30 17:01,2.06,0.029
